Timestamp,CPUUtilization_actual,CPUUtilization_pred
2024-12-07 08:20:00,2.783775585810378,3.9495223
2024-12-07 08:25:00,3.058666759284764,3.763584
2024-12-07 08:30:00,2.857650273224766,3.9705734
2024-12-07 08:35:00,2.8511716217460523,3.7089026
2024-12-07 08:40:00,2.899490599240804,3.757813
2024-12-07 08:45:00,2.848907103825388,3.7075853
2024-12-07 08:50:00,2.792796610169002,3.8544152
2024-12-07 08:55:00,2.891666666667638,3.7997918
2024-12-07 09:00:00,2.7083333333333344,3.89498
2024-12-07 09:05:00,2.782682689635986,3.679038
2024-12-07 09:10:00,2.9690191719922283,3.7854078
2024-12-07 09:15:00,2.884113642677822,3.9174273
2024-12-07 09:20:00,2.875210706677796,3.841558
2024-12-07 09:25:00,2.80920857645619,3.8621323
2024-12-07 09:30:00,2.7916666666666643,3.78302
2024-12-07 09:35:00,2.758784847643354,3.7878065
2024-12-07 09:40:00,2.841666666667152,3.7490807
2024-12-07 09:45:00,2.833333333333334,3.831334
2024-12-07 09:50:00,2.9083333333328483,3.808706
2024-12-07 09:55:00,2.8829698064282163,3.8836555
2024-12-07 10:00:00,2.858333333332366,3.8349411
2024-12-07 10:05:00,2.7416851903313604,3.838419
2024-12-07 10:10:00,2.791986199870352,3.7233577
2024-12-07 10:15:00,2.82339307214967,3.7972422
2024-12-07 10:20:00,2.882131610631868,3.8063023
2024-12-07 10:25:00,3.099231267945764,3.8666525
2024-12-07 10:30:00,3.01456423080459,4.071402
2024-12-07 10:35:00,2.8756020190793503,3.9775646
2024-12-07 10:40:00,2.75907196443458,3.8825781
2024-12-07 10:45:00,2.857992961007932,3.7753468
2024-12-07 10:50:00,3.0583333333330915,3.896127
2024-12-07 10:55:00,2.906179957395582,4.082028
2024-12-07 11:00:00,2.8342224692039264,3.901641
2024-12-07 11:05:00,2.81642122811915,3.8533082
2024-12-07 11:10:00,2.79281513383348,3.8082938
2024-12-07 11:15:00,2.9089492451602244,3.7732377
2024-12-07 11:20:00,2.82500000000073,3.901942
2024-12-07 11:25:00,2.849316939890944,3.8014445
2024-12-07 11:30:00,2.766421228118666,3.849064
2024-12-07 11:35:00,2.7168356950997543,3.7299085
2024-12-07 11:40:00,2.976326757433114,3.6838837
2024-12-07 11:45:00,2.782687320552,3.9601707
2024-12-07 11:50:00,2.8597457627116136,3.7302537
2024-12-07 11:55:00,2.8583333333335768,3.8646967
2024-12-07 12:00:00,2.8418449569329582,3.8182983
2024-12-07 12:05:00,2.80838890432504,3.8205924
2024-12-07 12:10:00,2.899476706492778,3.7914085
2024-12-07 12:15:00,2.7589168287479944,3.8916717
2024-12-07 12:20:00,2.8073770491805665,3.7363145
2024-12-07 12:25:00,2.8847967027878263,3.812599
2024-12-07 12:30:00,2.883370380661784,3.847236
2024-12-07 12:35:00,2.799066870426706,3.8608253
2024-12-07 12:40:00,3.64279661016876,3.7750425
2024-12-07 12:45:00,2.7671135500612,4.6561337
2024-12-07 12:50:00,14.203748726497867,3.7403305
2024-12-07 12:55:00,54.516726868573855,12.017538
2024-12-07 13:00:00,14.7389344262305,25.772326
2024-12-07 13:05:00,59.48946466611021,9.829769
2024-12-07 13:10:00,23.41709039548048,28.78666
2024-12-07 13:15:00,33.239853663054575,13.865007
2024-12-07 13:20:00,13.9305547837367,27.123123
2024-12-07 13:25:00,28.76721311475385,12.457647
2024-12-07 13:30:00,20.06315180142561,25.475952
2024-12-07 13:35:00,11.027917477077684,17.73756
2024-12-07 13:40:00,13.837491895897257,12.719843
2024-12-07 13:45:00,19.17049180327868,14.480835
2024-12-07 13:50:00,22.211016949152302,18.929056
2024-12-07 13:55:00,22.241384180791236,21.254824
2024-12-07 14:00:00,4.889964805038201,20.703753
2024-12-07 14:05:00,3.157073724182186,9.412457
2024-12-07 14:10:00,3.174391034547124,5.121293
2024-12-07 14:15:00,3.0439589700842764,3.641615
2024-12-07 14:20:00,2.989117347411344,3.6604977
2024-12-07 14:25:00,4.909796702787334,3.8740087
2024-12-07 14:30:00,4.02472909141479,4.554176
2024-12-07 14:35:00,3.5398698712598096,3.9327016
2024-12-07 14:40:00,3.117898490321648,3.6377351
2024-12-07 14:45:00,3.0837176993609186,3.3929734
2024-12-07 14:50:00,3.0478605168100104,4.1829696
2024-12-07 14:55:00,3.563538482912432,4.1787357
2024-12-07 15:00:00,3.04128461609754,4.699243
2024-12-07 15:05:00,2.758615819209028,4.067058
2024-12-07 15:10:00,2.825173659349326,3.8315501
2024-12-07 15:15:00,2.856348985828912,3.7405243
2024-12-07 15:20:00,2.700889135871264,3.8204892
2024-12-07 15:25:00,3.04226405483004,3.6821532
2024-12-07 15:30:00,2.842400666852392,4.0472536
2024-12-07 15:35:00,2.816736130406844,3.757782
2024-12-07 15:40:00,2.841745392237862,3.7865186
2024-12-07 15:45:00,2.7578193016583623,3.7544384
2024-12-07 15:50:00,2.80727285357069,3.7290592
2024-12-07 15:55:00,2.792108919144194,3.808856
2024-12-07 16:00:00,2.784604519773024,3.7622597
2024-12-07 16:05:00,2.749208113365316,3.757644
2024-12-07 16:10:00,2.894415115310284,3.7136
2024-12-07 16:15:00,2.750578864499412,3.845652
2024-12-07 16:20:00,2.774999999999028,3.6942291
2024-12-07 16:25:00,3.125,3.7581232
2024-12-07 16:30:00,3.281684727239271,4.0961185
2024-12-07 16:35:00,2.799249791608548,4.233819
2024-12-07 16:40:00,2.818252755395988,3.806004
2024-12-07 16:45:00,2.782578494026108,3.891255
2024-12-07 16:50:00,2.775988700564718,3.8045542
2024-12-07 16:55:00,2.740884041862972,3.8166533
2024-12-07 17:00:00,2.884523478744552,3.7405906
2024-12-07 17:05:00,2.766699083078373,3.8773882
2024-12-07 17:10:00,2.791416597202912,3.7028594
2024-12-07 17:15:00,2.741694452162154,3.7285762
2024-12-07 17:20:00,2.7159836065583365,3.6567628
2024-12-07 17:25:00,2.875879874038624,3.6844018
2024-12-07 17:30:00,2.808643604704768,3.8428955
2024-12-07 17:35:00,2.866699083079364,3.7535858
2024-12-07 17:40:00,2.725747892932986,3.8433402
2024-12-07 17:45:00,2.7002963786232264,3.6793923
2024-12-07 17:50:00,2.823907103825144,3.6770692
2024-12-07 17:55:00,2.867305733074688,3.7984853
2024-12-07 18:00:00,2.784463276835182,3.8257985
2024-12-07 18:05:00,2.834664721681908,3.7503695
2024-12-07 18:10:00,2.816726868574854,3.8105226
2024-12-07 18:15:00,2.7495901639349,3.7696662
2024-12-07 18:20:00,2.8014355839585017,3.7220645
2024-12-07 18:25:00,2.8007617856804456,3.780156
2024-12-07 18:30:00,2.9000000000002446,3.774094
2024-12-07 18:35:00,6.292907752153372,3.8819475
2024-12-07 18:40:00,3.499969899046048,7.0552034
2024-12-07 18:45:00,3.091666666667152,4.662506
2024-12-07 18:50:00,2.8249999999995152,4.4118023
2024-12-07 18:55:00,2.8166666666669102,3.8437402
2024-12-07 19:00:00,2.783912197832224,3.9174876
2024-12-07 19:05:00,2.8250324164126983,3.818355
2024-12-07 19:10:00,2.79796471241987,3.783198
2024-12-07 19:15:00,2.784354450310502,3.634046
2024-12-07 19:20:00,2.724749930536024,3.504277
2024-12-07 19:25:00,2.92363387978119,3.3078053
2024-12-07 19:30:00,2.9431068815409,3.829432
2024-12-07 19:35:00,2.800724738353736,3.867711
2024-12-07 19:40:00,2.956981105862722,3.7768745
2024-12-07 19:45:00,2.758912197833232,3.9576578
2024-12-07 19:50:00,2.7745901639339503,3.7297103
2024-12-07 19:55:00,2.7926553672311423,3.7960045
2024-12-07 20:00:00,2.782126979716612,3.7787971
2024-12-07 20:05:00,2.742655367231886,3.7688649
2024-12-07 20:10:00,2.896334629990558,3.7150853
2024-12-07 20:15:00,2.801750486246196,3.8552175
2024-12-07 20:20:00,2.783926090580206,3.7358332
2024-12-07 20:25:00,2.9333333333330915,3.7590032
2024-12-07 20:30:00,2.75743262017199,3.8949513
2024-12-07 20:35:00,2.791844956932492,3.7212243
2024-12-07 20:40:00,2.826896360100272,3.7966993
2024-12-07 20:45:00,2.79974993053673,3.7994366
2024-12-07 20:50:00,2.766666666666422,3.7786548
2024-12-07 20:55:00,2.81687274242867,3.7436476
2024-12-07 21:00:00,2.841708344909878,3.7833335
2024-12-07 21:05:00,2.741666666667392,3.805151
2024-12-07 21:10:00,2.8810109289615022,3.7042656
2024-12-07 21:15:00,2.851129943503304,3.855948
2024-12-07 21:20:00,2.816666666665694,3.8096294
2024-12-07 21:25:00,2.8692460868767258,3.7992687
2024-12-07 21:30:00,2.966666666665938,3.8489695
2024-12-07 21:35:00,2.7419723071230537,3.949522
2024-12-07 21:40:00,2.782664165971548,3.7216434
2024-12-07 21:45:00,2.700169028433808,3.798516
2024-12-07 21:50:00,2.834773548208578,3.671837
2024-12-07 21:55:00,2.76683569510026,3.835865
2024-12-07 22:00:00,2.7833333333328456,3.7106597
2024-12-07 22:05:00,2.791666666666666,3.7504015
2024-12-07 22:10:00,2.791972307122328,3.737196
2024-12-07 22:15:00,2.783502361767896,3.7393231
2024-12-07 22:20:00,2.858511623598188,3.7314837
2024-12-07 22:25:00,2.8166666666669107,3.830791
2024-12-07 22:30:00,2.8172918403263,3.778386
2024-12-07 22:35:00,2.7833333333328474,3.8003588
2024-12-07 22:40:00,2.7989071038261137,3.751436
2024-12-07 22:45:00,2.894378067981086,3.7812405
2024-12-07 22:50:00,2.7584977308516576,3.8724685
2024-12-07 22:55:00,2.8500277854957323,3.7234135
2024-12-07 23:00:00,2.749316939891186,3.8455544
2024-12-07 23:05:00,2.836172084837912,3.7076101
2024-12-07 23:10:00,2.7330832638698217,3.8240128
2024-12-07 23:15:00,3.1970269519310737,3.688493
2024-12-07 23:20:00,3.451271186440924,4.2017245
2024-12-07 23:25:00,3.458333333333336,4.378812
2024-12-07 23:30:00,2.891699083078376,4.449747
2024-12-07 23:35:00,2.733370380660804,3.9428067
2024-12-07 23:40:00,2.784463276836396,3.847732
2024-12-07 23:45:00,2.7155737704915683,3.8842196
2024-12-07 23:50:00,2.7588983050847298,3.7824328
2024-12-07 23:55:00,4.560352412706981,3.7940905
2024-12-08 00:00:00,2.864927757710466,5.5387783
